Date,Country,State,Market Size,Product,City,Product Line,Product Type,Type,Budget COGS,Budget Margin,Budget Profit,Budget Sales,COGS,Inventory,Marketing,Sales,Total Expenses
01/08/2019,United Kingdom,England,Small Market,Caffe Latte,Leeds,Beans,Espresso,Regular,44,66,22,110,54,456,20,119,52
01/08/2019,United Kingdom,England,Small Market,Decaf Espresso,Leeds,Beans,Espresso,Decaf,143,154,99,297,160,1422,44,317,66
01/09/2019,United Kingdom,England,Small Market,Darjeeling,Leeds,Leaves,Tea,Regular,11,22,22,33,22,531,6,59,19
01/09/2019,United Kingdom,England,Small Market,Lemon,Leeds,Leaves,Herbal Tea,Decaf,55,77,55,132,68,637,22,164,36
01/09/2019,United Kingdom,England,Small Market,Colombian,Leeds,Beans,Coffee,Regular,77,110,55,187,63,516,20,161,69
01/10/2019,United Kingdom,England,Small Market,Green Tea,Leeds,Leaves,Tea,Regular,44,66,55,110,101,722,31,256,57
01/10/2019,United Kingdom,England,Small Market,Lemon,Leeds,Leaves,Herbal Tea,Decaf,66,110,99,176,99,630,32,240,47
01/10/2019,United Kingdom,England,Small Market,Caffe Mocha,Leeds,Beans,Espresso,Regular,33,77,66,110,58,446,19,145,49
01/11/2019,United Kingdom,England,Small Market,Chamomile,Leeds,Leaves,Herbal Tea,Decaf,22,33,22,55,28,906,8,74,21
01/11/2019,United Kingdom,England,Small Market,Lemon,Leeds,Leaves,Herbal Tea,Decaf,88,110,77,198,97,618,32,235,47
01/11/2019,United Kingdom,England,Small Market,Caffe Mocha,Leeds,Beans,Espresso,Regular,55,88,55,143,65,453,21,162,51
01/11/2019,United Kingdom,England,Small Market,Colombian,Leeds,Beans,Coffee,Regular,66,99,44,165,59,517,19,150,68
01/12/2019,United Kingdom,England,Small Market,Darjeeling,Leeds,Leaves,Tea,Regular,22,33,33,55,32,539,9,86,21
01/12/2019,United Kingdom,England,Small Market,Amaretto,Leeds,Beans,Coffee,Regular,55,88,22,143,52,574,47,131,80
01/12/2019,United Kingdom,England,Small Market,Colombian,Leeds,Beans,Coffee,Regular,44,77,22,121,46,531,15,115,62
01/12/2019,United Kingdom,England,Small Market,Decaf Irish Cream,Leeds,Beans,Coffee,Decaf,44,88,55,132,46,479,15,119,39
01/02/2018,United Kingdom,England,Major Market,Mint,London,Leaves,Herbal Tea,Decaf,77,99,66,176,92,675,30,209,43
01/04/2018,United Kingdom,England,Major Market,Earl Grey,London,Leaves,Tea,Regular,55,88,77,143,90,506,25,218,38
01/05/2018,United Kingdom,England,Major Market,Earl Grey,London,Leaves,Tea,Regular,55,99,88,154,95,549,27,231,39
01/08/2018,United Kingdom,England,Major Market,Caffe Mocha,London,Beans,Espresso,Regular,176,253,66,429,191,1020,172,454,208
01/12/2018,United Kingdom,England,Major Market,Caffe Mocha,London,Beans,Espresso,Regular,143,198,44,341,149,1034,135,355,172
01/01/2019,United Kingdom,England,Major Market,Lemon,London,Leaves,Herbal Tea,Decaf,187,242,176,429,228,1062,71,557,98
01/01/2019,United Kingdom,England,Major Market,Caffe Mocha,London,Beans,Espresso,Regular,110,154,22,264,116,798,105,308,148
01/02/2019,United Kingdom,England,Major Market,Green Tea,London,Leaves,Tea,Regular,44,88,55,132,83,604,27,222,62
01/05/2019,United Kingdom,England,Major Market,Mint,London,Leaves,Herbal Tea,Decaf,77,99,66,176,92,643,30,207,41
01/05/2019,United Kingdom,England,Major Market,Darjeeling,London,Leaves,Tea,Regular,66,121,110,187,115,904,32,280,42
01/06/2019,United Kingdom,England,Major Market,Colombian,London,Beans,Coffee,Regular,484,737,550,1221,392,2724,137,971,182
01/08/2019,United Kingdom,England,Major Market,Decaf Irish Cream,London,Beans,Coffee,Decaf,264,-44,-154,220,216,3453,71,182,110
01/09/2019,United Kingdom,England,Major Market,Green Tea,London,Leaves,Tea,Regular,33,77,44,110,66,722,21,176,57
01/09/2019,United Kingdom,England,Major Market,Decaf Espresso,London,Beans,Espresso,Decaf,264,352,242,616,279,1855,92,691,128
01/10/2019,United Kingdom,England,Major Market,Mint,London,Leaves,Herbal Tea,Decaf,22,44,44,66,43,596,14,106,28
01/12/2019,United Kingdom,England,Major Market,Caffe Mocha,London,Beans,Espresso,Regular,143,198,44,341,149,1034,135,378,172
01/12/2019,United Kingdom,England,Major Market,Colombian,London,Beans,Coffee,Regular,363,550,385,913,307,2907,107,820,164
01/02/2018,United Kingdom,Scotland,Major Market,Earl Grey,Glasgow,Leaves,Tea,Regular,110,176,143,286,109,843,30,268,43
01/02/2018,United Kingdom,Scotland,Major Market,Lemon,Glasgow,Leaves,Herbal Tea,Decaf,198,220,121,418,264,1600,101,545,137
01/03/2018,United Kingdom,Scotland,Major Market,Green Tea,Glasgow,Leaves,Tea,Regular,88,143,110,231,90,486,25,218,38
01/05/2018,United Kingdom,Scotland,Major Market,Darjeeling,Glasgow,Leaves,Tea,Regular,121,176,132,297,115,959,32,282,44
01/07/2018,United Kingdom,Scotland,Major Market,Earl Grey,Glasgow,Leaves,Tea,Regular,121,176,132,297,115,1048,32,282,46
01/08/2018,United Kingdom,Scotland,Major Market,Caffe Mocha,Glasgow,Beans,Espresso,Regular,176,-99,-286,77,191,2877,172,86,208
01/09/2018,United Kingdom,Scotland,Major Market,Earl Grey,Glasgow,Leaves,Tea,Regular,143,209,165,352,136,1021,38,333,51
01/10/2018,United Kingdom,Scotland,Major Market,Green Tea,Glasgow,Leaves,Tea,Regular,88,132,110,220,84,638,24,206,37
01/11/2018,United Kingdom,Scotland,Major Market,Darjeeling,Glasgow,Leaves,Tea,Regular,88,132,99,220,90,1083,25,218,37
01/12/2018,United Kingdom,Scotland,Major Market,Green Tea,Glasgow,Leaves,Tea,Regular,55,88,66,143,60,662,17,147,30
01/01/2019,United Kingdom,Scotland,Major Market,Colombian,Glasgow,Beans,Coffee,Regular,286,418,286,704,299,2312,104,835,168
01/02/2019,United Kingdom,Scotland,Major Market,Lemon,Glasgow,Leaves,Herbal Tea,Decaf,198,220,121,418,264,1600,101,581,137
01/04/2019,United Kingdom,Scotland,Major Market,Green Tea,Glasgow,Leaves,Tea,Regular,88,143,110,231,90,506,25,233,38
01/04/2019,United Kingdom,Scotland,Major Market,Colombian,Glasgow,Beans,Coffee,Regular,297,440,308,737,313,2319,109,835,168
01/05/2019,United Kingdom,Scotland,Major Market,Lemon,Glasgow,Leaves,Herbal Tea,Decaf,220,330,220,550,292,1775,110,710,138
01/09/2019,United Kingdom,Scotland,Major Market,Earl Grey,Glasgow,Leaves,Tea,Regular,143,209,165,352,136,1021,38,355,51
01/09/2019,United Kingdom,Scotland,Major Market,Caffe Mocha,Glasgow,Beans,Espresso,Regular,121,-55,-198,66,134,3226,121,80,159
01/11/2019,United Kingdom,Scotland,Major Market,Mint,Glasgow,Leaves,Herbal Tea,Decaf,176,-55,-132,121,248,5217,76,189,101
01/12/2019,United Kingdom,Scotland,Major Market,Earl Grey,Glasgow,Leaves,Tea,Regular,132,209,165,341,136,1055,38,355,51
01/12/2019,United Kingdom,Scotland,Major Market,Regular Espresso,Glasgow,Beans,Espresso,Regular,264,440,352,704,275,796,77,770,105
01/03/2018,United Kingdom,Scotland,Major Market,Lemon,Glasgow,Leaves,Herbal Tea,Decaf,198,242,143,440,270,1619,103,565,140
01/04/2018,United Kingdom,Scotland,Major Market,Regular Espresso,Glasgow,Beans,Espresso,Regular,242,363,275,605,263,1389,73,621,99
01/05/2018,United Kingdom,Scotland,Major Market,Green Tea,Glasgow,Leaves,Tea,Regular,99,143,110,242,95,549,27,231,39
01/06/2018,United Kingdom,Scotland,Major Market,Darjeeling,Glasgow,Leaves,Tea,Regular,143,209,165,352,136,1042,38,332,50
01/07/2018,United Kingdom,Scotland,Major Market,Lemon,Glasgow,Leaves,Herbal Tea,Decaf,220,451,341,671,297,1960,113,873,149
01/10/2018,United Kingdom,Scotland,Major Market,Darjeeling,Glasgow,Leaves,Tea,Regular,121,187,154,308,119,1069,33,292,47
01/01/2019,United Kingdom,Scotland,Major Market,Lemon,Glasgow,Leaves,Herbal Tea,Decaf,198,209,110,407,270,1561,103,594,147
01/01/2019,United Kingdom,Scotland,Major Market,Mint,Glasgow,Leaves,Herbal Tea,Decaf,165,-11,-77,154,228,1062,71,222,99
01/01/2019,United Kingdom,Scotland,Major Market,Caffe Mocha,Glasgow,Beans,Espresso,Regular,110,-55,-187,55,116,798,105,75,148
01/01/2019,United Kingdom,Scotland,Major Market,Regular Espresso,Glasgow,Beans,Espresso,Regular,231,297,220,528,251,1605,70,603,101
01/05/2019,United Kingdom,Scotland,Major Market,Darjeeling,Glasgow,Leaves,Tea,Regular,121,176,132,297,115,959,32,280,41
01/05/2019,United Kingdom,Scotland,Major Market,Regular Espresso,Glasgow,Beans,Espresso,Regular,264,319,231,583,286,1399,80,592,98
01/07/2019,United Kingdom,Scotland,Major Market,Lemon,Glasgow,Leaves,Herbal Tea,Decaf,220,451,341,671,297,1960,113,865,139
01/09/2019,United Kingdom,Scotland,Major Market,Regular Espresso,Glasgow,Beans,Espresso,Regular,253,352,264,605,274,1415,76,665,104
01/09/2019,United Kingdom,Scotland,Major Market,Colombian,Glasgow,Beans,Coffee,Regular,330,495,352,825,348,2838,121,927,179
01/11/2019,United Kingdom,Scotland,Major Market,Darjeeling,Glasgow,Leaves,Tea,Regular,88,132,99,220,90,1083,25,233,37
01/02/2018,United Kingdom,Wales,Small Market,Earl Grey,Cardiff,Leaves,Tea,Regular,220,286,165,506,264,1531,101,588,138
01/03/2018,United Kingdom,Wales,Small Market,Darjeeling,Cardiff,Leaves,Tea,Regular,220,242,154,462,263,1559,73,526,101
01/03/2018,United Kingdom,Wales,Small Market,Earl Grey,Cardiff,Leaves,Tea,Regular,231,297,176,528,270,1506,103,601,139
01/04/2018,United Kingdom,Wales,Small Market,Amaretto,Cardiff,Beans,Coffee,Regular,22,22,11,44,21,902,6,52,19
01/04/2018,United Kingdom,Wales,Small Market,Earl Grey,Cardiff,Leaves,Tea,Regular,242,308,176,550,286,1566,108,636,146
01/04/2018,United Kingdom,Wales,Small Market,Colombian,Cardiff,Beans,Coffee,Regular,22,44,22,66,31,1061,9,68,33
01/05/2018,United Kingdom,Wales,Small Market,Decaf Espresso,Cardiff,Beans,Espresso,Decaf,0,55,44,55,0,710,0,48,14
01/05/2018,United Kingdom,Wales,Small Market,Colombian,Cardiff,Beans,Coffee,Regular,33,44,22,77,35,1074,10,75,33
01/05/2018,United Kingdom,Wales,Small Market,Decaf Irish Cream,Cardiff,Beans,Coffee,Decaf,22,33,22,55,25,673,8,58,21
01/05/2018,United Kingdom,Wales,Small Market,Lemon,Cardiff,Leaves,Herbal Tea,Decaf,110,187,143,297,140,739,44,344,70
01/06/2018,United Kingdom,Wales,Small Market,Caffe Mocha,Cardiff,Beans,Espresso,Regular,22,44,33,66,24,878,6,59,19
01/07/2018,United Kingdom,Wales,Small Market,Darjeeling,Cardiff,Leaves,Tea,Regular,242,264,165,506,293,2001,82,586,109
01/08/2018,United Kingdom,Wales,Small Market,Darjeeling,Cardiff,Leaves,Tea,Regular,242,264,165,506,293,1977,82,586,109
01/08/2018,United Kingdom,Wales,Small Market,Earl Grey,Cardiff,Leaves,Tea,Regular,264,341,198,605,313,1990,118,696,156
01/08/2018,United Kingdom,Wales,Small Market,Decaf Espresso,Cardiff,Beans,Espresso,Decaf,0,55,44,55,0,568,0,48,14
01/09/2018,United Kingdom,Wales,Small Market,Caffe Mocha,Cardiff,Beans,Espresso,Regular,22,44,33,66,26,884,7,64,19
01/10/2018,United Kingdom,Wales,Small Market,Colombian,Cardiff,Beans,Coffee,Regular,22,44,33,66,35,1100,10,75,33
01/11/2018,United Kingdom,Wales,Small Market,Caffe Mocha,Cardiff,Beans,Espresso,Regular,22,55,44,77,25,883,7,62,20
01/12/2018,United Kingdom,Wales,Small Market,Caffe Mocha,Cardiff,Beans,Espresso,Regular,22,55,44,77,26,888,7,64,20
01/01/2019,United Kingdom,Wales,Small Market,Decaf Espresso,Cardiff,Beans,Espresso,Decaf,11,44,33,55,19,855,5,53,19
01/01/2019,United Kingdom,Wales,Small Market,Decaf Irish Cream,Cardiff,Beans,Coffee,Decaf,22,33,22,55,26,686,8,66,22
01/03/2019,United Kingdom,Wales,Small Market,Caffe Mocha,Cardiff,Beans,Espresso,Regular,11,33,22,44,18,850,5,49,18
01/03/2019,United Kingdom,Wales,Small Market,Colombian,Cardiff,Beans,Coffee,Regular,22,44,22,66,31,1054,9,74,32
01/04/2019,United Kingdom,Wales,Small Market,Caffe Mocha,Cardiff,Beans,Espresso,Regular,11,44,33,55,19,854,5,51,18
01/04/2019,United Kingdom,Wales,Small Market,Amaretto,Cardiff,Beans,Coffee,Regular,22,22,11,44,21,902,6,55,19
01/05/2019,United Kingdom,Wales,Small Market,Earl Grey,Cardiff,Leaves,Tea,Regular,242,319,187,561,292,1692,110,643,138
01/05/2019,United Kingdom,Wales,Small Market,Caffe Mocha,Cardiff,Beans,Espresso,Regular,22,33,22,55,22,863,6,54,18
01/05/2019,United Kingdom,Wales,Small Market,Decaf Irish Cream,Cardiff,Beans,Coffee,Decaf,22,33,22,55,25,673,8,58,20
01/06/2019,United Kingdom,Wales,Small Market,Earl Grey,Cardiff,Leaves,Tea,Regular,253,330,198,583,299,1886,113,658,139
01/06/2019,United Kingdom,Wales,Small Market,Decaf Irish Cream,Cardiff,Beans,Coffee,Decaf,22,33,22,55,25,669,8,58,20
01/07/2019,United Kingdom,Wales,Small Market,Earl Grey,Cardiff,Leaves,Tea,Regular,253,319,187,572,297,2018,113,657,139
01/08/2019,United Kingdom,Wales,Small Market,Chamomile,Cardiff,Leaves,Herbal Tea,Decaf,275,385,275,660,325,1886,107,750,134
01/08/2019,United Kingdom,Wales,Small Market,Lemon,Cardiff,Leaves,Herbal Tea,Decaf,143,220,165,363,170,899,54,411,73
01/08/2019,United Kingdom,Wales,Small Market,Earl Grey,Cardiff,Leaves,Tea,Regular,264,341,198,605,313,1990,118,689,145
01/09/2019,United Kingdom,Wales,Small Market,Lemon,Cardiff,Leaves,Herbal Tea,Decaf,110,176,132,286,135,882,43,350,68
01/09/2019,United Kingdom,Wales,Small Market,Colombian,Cardiff,Beans,Coffee,Regular,33,44,22,77,37,1104,11,85,36
01/10/2019,United Kingdom,Wales,Small Market,Lemon,Cardiff,Leaves,Herbal Tea,Decaf,99,165,143,264,135,868,43,350,69
01/10/2019,United Kingdom,Wales,Small Market,Darjeeling,Cardiff,Leaves,Tea,Regular,187,187,121,374,263,1931,73,560,99
01/10/2019,United Kingdom,Wales,Small Market,Earl Grey,Cardiff,Leaves,Tea,Regular,187,253,143,440,281,1932,106,665,142
01/10/2019,United Kingdom,Wales,Small Market,Amaretto,Cardiff,Beans,Coffee,Regular,11,33,33,44,24,931,6,61,18
01/10/2019,United Kingdom,Wales,Small Market,Colombian,Cardiff,Beans,Coffee,Regular,22,44,33,66,35,1100,10,80,33
01/11/2019,United Kingdom,Wales,Small Market,Caffe Mocha,Cardiff,Beans,Espresso,Regular,22,55,44,77,25,883,7,66,20
01/11/2019,United Kingdom,Wales,Small Market,Decaf Espresso,Cardiff,Beans,Espresso,Decaf,0,55,44,55,0,426,0,51,14
01/11/2019,United Kingdom,Wales,Small Market,Colombian,Cardiff,Beans,Coffee,Regular,22,44,22,66,32,1104,9,75,33
01/12/2019,United Kingdom,Wales,Small Market,Chamomile,Cardiff,Leaves,Herbal Tea,Decaf,253,330,220,583,272,1919,90,676,125
01/12/2019,United Kingdom,Wales,Small Market,Lemon,Cardiff,Leaves,Herbal Tea,Decaf,132,187,132,319,140,913,44,366,69
01/12/2019,United Kingdom,Wales,Small Market,Caffe Mocha,Cardiff,Beans,Espresso,Regular,22,55,44,77,26,888,7,69,20
01/02/2018,United Kingdom,Wales,Major Market,Colombian,Rhondda,Beans,Coffee,Regular,55,88,55,143,58,393,18,141,42
01/02/2018,United Kingdom,Wales,Major Market,Earl Grey,Rhondda,Leaves,Tea,Regular,77,121,77,198,95,539,29,227,54
01/03/2018,United Kingdom,Wales,Major Market,Decaf Irish Cream,Rhondda,Beans,Coffee,Decaf,55,88,22,143,58,464,52,138,85
01/03/2018,United Kingdom,Wales,Major Market,Darjeeling,Rhondda,Leaves,Tea,Regular,77,121,66,198,93,696,30,231,64
01/03/2018,United Kingdom,Wales,Major Market,Earl Grey,Rhondda,Leaves,Tea,Regular,77,121,77,198,98,530,30,236,57
01/03/2018,United Kingdom,Wales,Major Market,Caffe Mocha,Rhondda,Beans,Espresso,Regular,198,220,143,418,179,1165,50,358,76
01/04/2018,United Kingdom,Wales,Major Market,Colombian,Rhondda,Beans,Coffee,Regular,44,77,44,121,48,400,15,118,41
01/04/2018,United Kingdom,Wales,Major Market,Decaf Irish Cream,Rhondda,Beans,Coffee,Decaf,55,88,22,143,58,477,52,138,84
01/05/2018,United Kingdom,Wales,Major Market,Earl Grey,Rhondda,Leaves,Tea,Regular,99,165,110,264,126,611,39,301,64
01/05/2018,United Kingdom,Wales,Major Market,Colombian,Rhondda,Beans,Coffee,Regular,44,66,33,110,47,423,15,114,41
01/06/2018,United Kingdom,Wales,Major Market,Darjeeling,Rhondda,Leaves,Tea,Regular,99,165,99,264,123,844,40,306,75
01/06/2018,United Kingdom,Wales,Major Market,Amaretto,Rhondda,Beans,Coffee,Regular,55,77,44,132,55,437,18,130,49
01/06/2018,United Kingdom,Wales,Major Market,Lemon,Rhondda,Leaves,Herbal Tea,Decaf,22,33,33,55,27,942,7,66,20
01/07/2018,United Kingdom,Wales,Major Market,Earl Grey,Rhondda,Leaves,Tea,Regular,132,187,121,319,156,762,48,370,74
01/07/2018,United Kingdom,Wales,Major Market,Decaf Espresso,Rhondda,Beans,Espresso,Decaf,55,88,33,143,57,461,21,127,59
01/07/2018,United Kingdom,Wales,Major Market,Colombian,Rhondda,Beans,Coffee,Regular,33,55,33,88,38,476,11,94,37
01/08/2018,United Kingdom,Wales,Major Market,Caffe Mocha,Rhondda,Beans,Espresso,Regular,176,198,132,374,160,1422,44,321,72
01/09/2018,United Kingdom,Wales,Major Market,Earl Grey,Rhondda,Leaves,Tea,Regular,88,132,88,220,106,733,32,253,59
01/09/2018,United Kingdom,Wales,Major Market,Caffe Mocha,Rhondda,Beans,Espresso,Regular,187,209,143,396,171,1408,48,341,75
01/10/2018,United Kingdom,Wales,Major Market,Lemon,Rhondda,Leaves,Herbal Tea,Decaf,11,33,33,44,30,945,8,73,21
01/12/2018,United Kingdom,Wales,Major Market,Darjeeling,Rhondda,Leaves,Tea,Regular,77,121,77,198,97,899,32,244,68
01/12/2018,United Kingdom,Wales,Major Market,Amaretto,Rhondda,Beans,Coffee,Regular,55,77,44,132,60,467,19,140,49
01/01/2019,United Kingdom,Wales,Major Market,Darjeeling,Rhondda,Leaves,Tea,Regular,77,121,66,198,93,717,30,259,68
01/01/2019,United Kingdom,Wales,Major Market,Decaf Irish Cream,Rhondda,Beans,Coffee,Decaf,66,99,22,165,70,479,63,185,101
01/02/2019,United Kingdom,Wales,Major Market,Lemon,Rhondda,Leaves,Herbal Tea,Decaf,22,55,55,77,36,899,9,94,22
01/02/2019,United Kingdom,Wales,Major Market,Caffe Mocha,Rhondda,Beans,Espresso,Regular,209,231,154,440,187,1181,52,399,80
01/02/2019,United Kingdom,Wales,Major Market,Decaf Espresso,Rhondda,Beans,Espresso,Decaf,66,99,44,165,65,365,25,156,61
01/02/2019,United Kingdom,Wales,Major Market,Decaf Irish Cream,Rhondda,Beans,Coffee,Decaf,55,88,22,143,60,470,54,151,86
01/03/2019,United Kingdom,Wales,Major Market,Lemon,Rhondda,Leaves,Herbal Tea,Decaf,22,44,44,66,36,895,9,93,21
01/03/2019,United Kingdom,Wales,Major Market,Darjeeling,Rhondda,Leaves,Tea,Regular,77,121,66,198,93,696,30,247,64
01/04/2019,United Kingdom,Wales,Major Market,Decaf Irish Cream,Rhondda,Beans,Coffee,Decaf,55,88,22,143,58,477,52,147,84
01/05/2019,United Kingdom,Wales,Major Market,Darjeeling,Rhondda,Leaves,Tea,Regular,88,132,77,220,104,767,35,257,64
01/05/2019,United Kingdom,Wales,Major Market,Earl Grey,Rhondda,Leaves,Tea,Regular,99,165,110,264,126,611,39,299,60
01/06/2019,United Kingdom,Wales,Major Market,Lemon,Rhondda,Leaves,Herbal Tea,Decaf,22,33,33,55,27,942,7,65,19
01/06/2019,United Kingdom,Wales,Major Market,Amaretto,Rhondda,Beans,Coffee,Regular,55,77,44,132,55,437,18,129,46
01/07/2019,United Kingdom,Wales,Major Market,Chamomile,Rhondda,Leaves,Herbal Tea,Decaf,11,22,22,33,20,535,6,49,18
01/07/2019,United Kingdom,Wales,Major Market,Amaretto,Rhondda,Beans,Coffee,Regular,44,77,44,121,52,462,17,120,44
01/08/2019,United Kingdom,Wales,Major Market,Chamomile,Rhondda,Leaves,Herbal Tea,Decaf,11,22,22,33,18,533,5,46,17
01/08/2019,United Kingdom,Wales,Major Market,Lemon,Rhondda,Leaves,Herbal Tea,Decaf,11,33,33,44,25,952,7,61,18
01/08/2019,United Kingdom,Wales,Major Market,Decaf Irish Cream,Rhondda,Beans,Coffee,Decaf,33,66,11,99,41,565,37,97,65
01/08/2019,United Kingdom,Wales,Major Market,Caffe Mocha,Rhondda,Beans,Espresso,Regular,176,198,132,374,160,1422,44,317,66
01/09/2019,United Kingdom,Wales,Major Market,Chamomile,Rhondda,Leaves,Herbal Tea,Decaf,11,33,33,44,22,531,6,59,18
01/10/2019,United Kingdom,Wales,Major Market,Caffe Mocha,Rhondda,Beans,Espresso,Regular,253,264,209,517,178,1394,50,378,76
01/12/2019,United Kingdom,Wales,Major Market,Darjeeling,Rhondda,Leaves,Tea,Regular,77,121,77,198,97,899,32,260,68
01/12/2019,United Kingdom,Wales,Major Market,Earl Grey,Rhondda,Leaves,Tea,Regular,121,165,99,286,148,759,46,376,72
01/12/2019,United Kingdom,Wales,Major Market,Decaf Irish Cream,Rhondda,Beans,Coffee,Decaf,44,77,11,121,52,574,47,131,79
01/02/2018,United Kingdom,England,Major Market,Caffe Latte,Bristol,Beans,Espresso,Regular,66,110,66,176,83,416,27,208,62
01/05/2018,United Kingdom,England,Major Market,Lemon,Bristol,Leaves,Herbal Tea,Decaf,44,66,33,110,47,423,15,114,40
01/08/2018,United Kingdom,England,Major Market,Decaf Espresso,Bristol,Beans,Espresso,Decaf,88,143,121,231,110,658,31,270,44
01/12/2018,United Kingdom,England,Major Market,Caffe Latte,Bristol,Beans,Espresso,Regular,55,77,33,132,74,-1363,25,185,60
01/01/2019,United Kingdom,England,Major Market,Caffe Mocha,Bristol,Beans,Espresso,Regular,77,121,99,198,98,855,27,270,41
01/04/2019,United Kingdom,England,Major Market,Chamomile,Bristol,Leaves,Herbal Tea,Decaf,55,77,44,132,61,370,20,151,51
01/01/2018,United Kingdom,England,Major Market,Chamomile,London,Leaves,Herbal Tea,Decaf,88,132,110,220,105,904,29,258,41
01/03/2019,United Kingdom,England,Major Market,Darjeeling,London,Leaves,Tea,Regular,55,99,88,154,96,832,27,250,39
01/06/2019,United Kingdom,England,Major Market,Caffe Latte,London,Beans,Espresso,Regular,264,286,198,550,286,1887,80,568,98
01/10/2019,United Kingdom,England,Major Market,Green Tea,London,Leaves,Tea,Regular,22,66,55,88,80,715,26,214,60
01/11/2019,United Kingdom,England,Major Market,Lemon,London,Leaves,Herbal Tea,Decaf,231,264,176,495,248,1400,76,575,101
01/12/2019,United Kingdom,England,Major Market,Green Tea,London,Leaves,Tea,Regular,44,88,55,132,74,745,25,197,60
01/01/2018,United Kingdom,England,Small Market,Decaf Irish Cream,Reading,Beans,Coffee,Decaf,99,154,66,253,87,607,80,209,113
